47481,28644,56,1
47482,28645,69,3
47483,28645,69,2
47484,28645,1,1
47485,28645,36,3
47486,28646,39,2
47487,28646,4,2
47488,28646,3,1
47489,28646,23,2
47490,28649,35,3
47491,28650,68,2
47492,28651,51,2
47493,28651,2,3
47494,28651,15,3
47495,28652,35,2
47496,28652,4,2
47497,28653,3,1
47498,28653,17,3
47499,28656,35,3
47500,28656,70,1
47501,28656,4,2
47502,28657,7,3
47503,28657,32,1
47504,28657,48,3
47505,28658,56,3
47506,28658,53,1
47507,28659,47,3
47508,28659,64,2
47509,28659,57,1
47510,28660,8,2
47511,28661,45,3
47512,28661,25,3
47513,28661,26,1
47514,28661,9,3
47515,28662,66,1
47516,28664,30,1
47517,28664,15,2
47518,28666,62,3
47519,28666,37,1
47520,28666,14,3
47521,28667,26,2
47522,28667,70,2
47523,28667,69,3
47524,28667,41,3
47525,28671,1,2
47526,28671,32,1
47527,28671,50,1
47528,28671,18,1
47529,28672,14,1
47530,28673,3,2
47531,28674,40,1
47532,28674,28,1
47533,28674,70,3
47534,28674,15,3
47535,28675,39,1
47536,28675,38,2
47537,28675,23,1
47538,28675,23,1
47539,28676,30,2
47540,28676,67,3
47541,28677,68,3
47542,28678,5,3
47543,28678,24,2
47544,28678,70,1
47545,28679,48,1
47546,28679,16,3
47547,28679,48,1
47548,28679,29,2
47549,28680,20,3
47550,28681,41,3
47551,28681,22,1
47552,28681,38,1
47553,28681,20,3
47554,28682,10,1
47555,28682,69,2
47556,28682,19,2
47557,28682,57,3
47558,28683,50,1
47559,28683,49,3
47560,28683,52,3
47561,28684,37,1
47562,28684,30,3
47563,28684,50,1
47564,28684,43,3
47565,28686,23,2
47566,28686,24,2
47567,28686,55,2
47568,28689,2,3
47569,28689,30,1
47570,28689,41,3
47571,28691,47,3
47572,28691,5,1
47573,28691,48,3
47574,28693,21,3
47575,28693,41,1
47576,28694,35,3
47577,28694,39,1
47578,28694,66,2
47579,28694,4,1
47580,28698,46,3
47581,28698,15,1
47582,28698,28,2
47583,28699,22,2
47584,28699,60,3
47585,28699,60,2
47586,28700,25,3
47587,28700,6,3
47588,28701,12,1
47589,28702,24,1
47590,28702,57,1
47591,28702,62,1
47592,28702,10,1
47593,28703,37,2
47594,28703,37,2
47595,28703,42,3
47596,28704,60,2
47597,28704,8,1
47598,28704,48,2
47599,28707,45,1
47600,28710,7,3
47601,28711,52,2
47602,28711,37,3
47603,28711,51,2
47604,28714,41,1
47605,28716,51,2
47606,28716,17,1
47607,28716,4,1
47608,28719,24,2
47609,28719,59,1
47610,28720,58,2
47611,28720,47,2
47612,28720,35,2
47613,28720,66,3
47614,28721,37,1
47615,28723,25,1
47616,28724,30,1
47617,28724,4,2
47618,28724,9,3
47619,28726,15,2
47620,28727,4,3
47621,28727,27,3
47622,28727,6,1
47623,28727,10,1
47624,28728,35,1
47625,28728,63,3
47626,28728,65,3
47627,28731,57,2
47628,28731,18,1
47629,28731,56,1
47630,28731,4,3
47631,28732,42,1
47632,28732,6,1
47633,28732,30,2
47634,28734,27,2
47635,28734,9,2
47636,28737,40,2
47637,28741,68,2
47638,28741,15,3
47639,28741,19,1
47640,28741,2,3
47641,28742,13,2
47642,28743,25,1
47643,28743,15,1
47644,28743,46,2
47645,28744,38,1
47646,28745,70,2
47647,28745,69,1
47648,28745,43,2
47649,28745,32,2
47650,28748,51,2
47651,28748,26,2
47652,28751,39,2
47653,28751,31,1
47654,28751,67,2
47655,28751,12,1
47656,28752,14,2
47657,28752,13,2
47658,28753,65,1
47659,28753,53,3
47660,28754,36,2
47661,28754,17,2
47662,28754,19,1
47663,28755,21,1
47664,28755,21,1
47665,28755,49,3
47666,28755,30,3
47667,28756,69,3
47668,28757,47,2
47669,28757,65,2
47670,28757,61,3
47671,28758,44,3
47672,28758,42,3
47673,28758,68,2
47674,28759,60,1
47675,28759,65,2
47676,28759,26,1
47677,28760,15,2
47678,28760,23,1
47679,28761,55,1
47680,28761,49,1
47681,28761,10,3
47682,28762,31,3
47683,28762,13,2
47684,28763,31,2
47685,28763,64,3
47686,28763,28,2
47687,28764,5,2
47688,28765,44,3
47689,28765,4,2
47690,28766,68,3
47691,28766,37,2
47692,28769,13,1
47693,28769,49,3
47694,28770,18,3
47695,28770,25,2
47696,28770,55,2
47697,28772,30,3
47698,28774,6,3
47699,28776,50,1
47700,28776,39,3
47701,28776,58,2
47702,28777,65,2
47703,28777,48,3
47704,28777,46,3
47705,28777,11,2
47706,28778,14,2
47707,28778,13,1
47708,28779,1,1
47709,28779,45,1
47710,28780,47,2
47711,28780,38,1
47712,28781,39,2
47713,28781,17,2
47714,28782,69,3
47715,28782,30,3
47716,28782,7,2
47717,28783,9,2
47718,28783,51,2
47719,28783,37,2
47720,28783,24,1
47721,28784,15,1
47722,28786,9,1
47723,28787,31,1
47724,28787,44,2
47725,28787,52,2
47726,28788,5,3
47727,28788,3,1
47728,28788,30,1
47729,28789,41,1
47730,28790,21,3
47731,28790,58,3
47732,28790,22,3
47733,28790,15,3
47734,28791,11,2
47735,28791,62,2
47736,28791,54,3
47737,28792,23,2
47738,28792,9,3
47739,28795,8,2
47740,28795,16,3
47741,28795,29,3
47742,28796,70,3
47743,28796,53,3
47744,28796,59,1
47745,28797,12,3
47746,28797,62,3
47747,28797,50,2
47748,28798,19,3
47749,28798,59,3
47750,28798,41,1
47751,28798,15,3
47752,28799,69,3
47753,28799,63,2
47754,28799,70,2
47755,28800,46,3
47756,28800,7,1
47757,28800,5,3
47758,28800,30,2
47759,28801,2,2
47760,28801,7,1
47761,28801,31,1
47762,28802,57,1
47763,28803,56,1
47764,28803,39,3
47765,28803,36,1
47766,28804,68,2
47767,28804,34,3
47768,28805,32,2
47769,28806,47,1
47770,28807,50,2
47771,28807,41,1
47772,28808,69,2
47773,28808,58,1
47774,28809,51,3
47775,28811,42,3
47776,28811,37,1
47777,28812,63,2
47778,28812,37,3
47779,28812,18,1
47780,28813,47,3
47781,28813,29,3
47782,28813,11,1
47783,28814,62,1
47784,28814,62,3
47785,28814,45,2
47786,28814,8,3
47787,28815,4,3
47788,28815,26,1
47789,28816,19,1
47790,28816,9,1
47791,28816,62,3
47792,28816,66,3
47793,28817,7,3
47794,28818,12,2
47795,28819,37,2
47796,28819,14,1
47797,28820,59,2
47798,28820,34,2
47799,28820,5,3
47800,28822,24,2
47801,28822,3,2
47802,28824,37,2
47803,28824,51,3
47804,28824,34,2
47805,28824,12,2
47806,28827,48,1
47807,28827,23,3
47808,28829,20,1
47809,28830,55,2
47810,28830,39,2
47811,28830,47,3
47812,28830,39,2
47813,28831,42,2
47814,28831,69,1
47815,28831,33,3
47816,28831,59,3
47817,28832,14,1
47818,28832,9,1
47819,28832,2,1
47820,28834,45,1
47821,28834,56,2
47822,28835,53,2
47823,28835,13,3
47824,28835,25,1
47825,28835,19,1
47826,28836,65,3
47827,28836,41,2
47828,28836,68,3
47829,28837,55,1
47830,28838,28,1
47831,28838,47,1
47832,28838,15,3
47833,28839,32,1
47834,28839,15,1
47835,28839,45,3
47836,28840,10,1
47837,28840,36,1
47838,28840,62,2
47839,28843,16,2
47840,28843,33,2
47841,28845,10,3
47842,28846,11,3
47843,28846,10,1
47844,28847,45,3
47845,28847,55,2
47846,28848,49,1
47847,28848,34,2
47848,28850,38,1
47849,28850,45,3
47850,28850,41,1
47851,28850,13,2
47852,28853,52,2
47853,28853,43,3
47854,28853,35,1
47855,28853,21,2
47856,28854,26,2
47857,28854,3,2
47858,28855,47,2
47859,28856,19,1
47860,28856,41,1
47861,28856,8,3
47862,28856,57,1
47863,28857,30,3
47864,28857,61,3
47865,28857,63,1
47866,28857,35,2
47867,28861,50,3
47868,28861,9,3
47869,28861,60,3
47870,28861,46,2
47871,28862,3,1
47872,28862,48,2
47873,28862,39,3
47874,28862,22,2
47875,28864,44,1
47876,28864,30,2
47877,28864,60,3
47878,28864,17,2
47879,28867,45,3
47880,28867,15,1
47881,28867,22,3
47882,28867,45,2
47883,28868,46,2
47884,28868,56,2
47885,28868,55,2
47886,28868,33,3
47887,28872,56,3
47888,28873,5,3
47889,28873,32,1
47890,28873,46,2
47891,28874,60,2
47892,28874,7,2
47893,28874,44,2
47894,28874,2,3
47895,28875,44,2
47896,28875,43,1
47897,28875,50,1
47898,28875,18,2
47899,28877,46,2
47900,28877,13,1
47901,28878,39,3
47902,28879,24,2
47903,28883,30,2
47904,28883,32,3
47905,28883,31,3
47906,28883,66,1
47907,28884,20,2
47908,28884,4,1
47909,28884,12,3
47910,28884,19,1
47911,28886,43,2
47912,28886,15,2
47913,28888,36,1
47914,28888,35,1
47915,28888,3,3
47916,28888,7,1
47917,28889,19,1
47918,28889,40,2
47919,28889,46,3
47920,28890,23,2
47921,28890,10,2
47922,28890,44,2
47923,28892,26,3
47924,28892,29,2
47925,28892,51,3
47926,28892,2,2
47927,28893,13,2
47928,28894,5,3
47929,28895,68,2
47930,28895,63,2
47931,28895,53,2
47932,28895,10,1
47933,28897,63,2
47934,28897,55,2
47935,28897,27,1
47936,28898,9,3
47937,28898,27,3
47938,28898,60,1
47939,28898,19,1
47940,28901,46,1
47941,28901,4,1
47942,28901,47,2
47943,28901,62,3
47944,28902,1,1
47945,28902,20,2
47946,28903,15,2
47947,28903,70,2
47948,28903,5,1
47949,28903,4,2
47950,28904,49,1
47951,28904,20,1
47952,28904,68,3
47953,28904,34,3
47954,28905,25,1
47955,28905,42,1
47956,28906,16,2
47957,28906,21,1
47958,28906,31,3
47959,28906,29,3
47960,28907,11,2
47961,28909,20,3
47962,28909,52,2
47963,28910,33,2
47964,28910,40,3
47965,28911,42,2
47966,28911,66,3
47967,28911,46,3
47968,28912,64,3
47969,28912,7,3
47970,28912,35,2
47971,28912,54,1
47972,28915,66,2
47973,28915,14,2
47974,28915,38,2
47975,28916,36,1
47976,28916,28,2
47977,28916,15,3
47978,28916,10,2
47979,28917,47,2
47980,28918,14,1
47981,28918,61,1
47982,28918,52,3
47983,28918,35,1
47984,28919,30,3
47985,28920,48,1
47986,28920,39,1
47987,28920,47,1
47988,28920,38,2
47989,28921,25,1
47990,28923,57,3
47991,28923,8,2
47992,28923,9,1
47993,28923,65,2
47994,28924,1,1
47995,28924,27,3
47996,28924,31,2
47997,28924,33,2
47998,28926,36,1
47999,28926,2,3
48000,28926,17,2
48001,28927,12,2
48002,28927,57,2
48003,28927,42,1
48004,28928,56,3
48005,28928,35,2
48006,28929,21,3
48007,28930,31,2
48008,28930,30,3
48009,28931,57,3
48010,28932,22,1
48011,28932,27,3
48012,28932,64,3
48013,28932,29,1
48014,28933,26,1
48015,28933,51,3
48016,28934,53,1
48017,28935,9,3
48018,28935,43,1
48019,28937,52,3
48020,28937,36,1
48021,28937,14,2
48022,28937,20,3
48023,28938,36,1
48024,28938,22,3
48025,28938,68,3
48026,28940,10,1
48027,28940,26,3
48028,28940,45,2
48029,28940,36,2
48030,28942,69,3
48031,28942,27,2
48032,28942,6,3
48033,28943,70,2
48034,28943,52,2
48035,28943,52,2
48036,28943,63,3
48037,28944,31,1
48038,28945,59,3
48039,28945,4,3
48040,28945,45,2
48041,28946,10,1
48042,28946,14,2
48043,28946,20,1
48044,28947,57,2
48045,28947,46,1
48046,28948,4,3
48047,28948,32,1
48048,28948,2,2
48049,28949,62,3
48050,28949,43,2
48051,28950,10,1
48052,28953,35,3
48053,28953,17,2
48054,28953,5,3
48055,28953,32,2
48056,28954,46,2
48057,28954,1,1
48058,28956,67,3
48059,28956,64,1
48060,28956,22,3
48061,28956,2,1
48062,28957,61,1
48063,28958,34,3
48064,28958,49,2
48065,28958,47,3
48066,28960,31,1
48067,28960,26,3
48068,28960,62,1
48069,28961,8,3
48070,28961,44,1
48071,28962,55,2
48072,28962,3,3
48073,28962,36,2
48074,28963,58,3
48075,28963,39,1
48076,28964,42,3
48077,28964,70,2
48078,28964,28,3
48079,28964,28,3
48080,28965,33,3
48081,28965,9,3
48082,28965,2,2
48083,28966,30,1
48084,28967,11,2
48085,28969,1,1
48086,28969,48,2
48087,28970,62,3
48088,28971,38,1
48089,28971,19,3
48090,28971,19,1
48091,28972,32,3
48092,28973,6,2
48093,28973,37,1
48094,28975,60,1
48095,28975,56,1
48096,28975,3,3
48097,28977,6,2
48098,28977,61,2
48099,28977,57,1
48100,28978,49,3
48101,28978,19,1
48102,28978,37,1
48103,28979,38,3
48104,28979,5,2
48105,28980,20,3
48106,28982,27,1
48107,28982,70,2
48108,28982,29,1
48109,28983,40,1
48110,28983,32,1
48111,28983,30,3
48112,28983,68,3
48113,28984,38,2
48114,28984,32,2
48115,28984,5,2
48116,28984,20,3
48117,28985,36,2
48118,28985,2,2
48119,28985,20,3
48120,28986,56,2
48121,28986,28,2
48122,28986,70,2
48123,28988,8,1
48124,28988,65,2
48125,28988,8,3
48126,28988,1,2
48127,28993,63,3
48128,28993,18,2
48129,28993,5,1
48130,28994,24,1
48131,28995,38,2
48132,28995,49,3
48133,28995,35,1
48134,28996,12,1
48135,28996,59,2
48136,28999,2,2
48137,28999,55,1
48138,28999,34,1
48139,29000,30,2
48140,29001,2,1
48141,29001,60,3
48142,29002,31,2
48143,29003,46,1
48144,29003,15,1
48145,29005,59,2
48146,29006,32,3
48147,29006,52,2
48148,29006,58,3
48149,29006,32,3
48150,29008,10,3
48151,29008,29,2
48152,29009,20,2
48153,29012,10,1
48154,29012,23,2
48155,29013,34,1
48156,29013,8,1
48157,29013,50,2
48158,29014,68,2
48159,29014,56,3
48160,29014,32,3
48161,29014,4,1
48162,29017,53,2
48163,29022,4,3
48164,29023,55,1
48165,29023,33,2
48166,29023,12,1
48167,29023,28,1
48168,29025,23,2
48169,29025,23,2
48170,29026,37,3
48171,29026,59,3
48172,29026,2,1
48173,29028,37,1
48174,29028,25,3
48175,29028,13,3
48176,29029,6,2
48177,29029,15,3
48178,29030,61,3
48179,29031,37,3
48180,29031,50,2
48181,29034,26,1
48182,29036,43,2
48183,29037,58,3
48184,29037,45,1
48185,29037,29,2
48186,29038,44,2
48187,29039,2,3
48188,29039,69,2
48189,29039,16,1
48190,29042,63,3
48191,29044,45,2
48192,29047,39,2
48193,29048,40,2
48194,29049,32,2
48195,29050,40,3
48196,29054,68,3
48197,29054,69,2
48198,29055,68,2
48199,29055,30,1
48200,29055,70,3
48201,29057,56,2
48202,29057,4,3
48203,29057,23,3
48204,29057,11,2
48205,29059,46,1
48206,29060,40,3
48207,29060,40,3
48208,29060,47,3
48209,29061,69,1
48210,29061,11,1
48211,29061,12,2
48212,29061,12,1
48213,29062,15,2
48214,29062,43,2
48215,29062,4,3
48216,29062,63,2
48217,29063,19,1
48218,29063,61,3
48219,29063,8,1
48220,29063,64,3
48221,29067,23,2
48222,29068,66,2
48223,29068,49,1
48224,29069,32,3
48225,29069,34,2
48226,29069,51,3
48227,29070,49,1
48228,29070,58,1
48229,29070,48,3
48230,29070,42,3
48231,29071,63,3
48232,29071,50,2
48233,29072,62,3
48234,29072,37,3
48235,29072,7,1
48236,29075,56,2
48237,29076,42,1
48238,29077,25,3
48239,29077,4,1
48240,29079,44,2
48241,29079,55,1
48242,29079,56,2
48243,29080,21,2
48244,29080,59,1
48245,29080,7,3
48246,29080,41,3
48247,29081,65,2
48248,29081,57,3
48249,29081,34,3
48250,29084,33,2
48251,29087,42,2
48252,29087,25,3
48253,29087,2,3
48254,29088,48,2
48255,29089,34,1
48256,29089,2,1
48257,29089,43,2
48258,29089,8,3
48259,29090,33,1
48260,29092,41,3
48261,29092,12,2
48262,29093,7,3
48263,29093,24,2
48264,29093,27,1
48265,29093,11,3
48266,29094,63,1
48267,29094,14,3
48268,29095,21,1
48269,29096,8,3
48270,29097,13,2
48271,29097,22,1
48272,29099,55,3
48273,29099,1,1
48274,29099,54,3
48275,29099,28,1
48276,29100,6,2
48277,29100,47,3
48278,29100,52,3
48279,29101,13,2
48280,29101,38,1
48281,29101,14,1
48282,29101,3,1
48283,29103,31,1
48284,29103,26,2
48285,29103,29,3
48286,29103,53,1
48287,29104,2,3
48288,29105,27,2
48289,29105,47,1
48290,29106,25,3
48291,29106,34,1
48292,29110,27,2
48293,29111,47,3
48294,29111,51,2
48295,29112,70,1
48296,29112,68,3
48297,29113,44,1
48298,29114,53,3
48299,29114,21,2
48300,29114,34,3
48301,29116,32,3
48302,29116,11,3
48303,29116,33,2
48304,29116,57,3
48305,29117,17,3
48306,29117,12,1
48307,29120,12,2
48308,29120,45,3
48309,29120,19,3
48310,29120,27,3
48311,29121,54,1
48312,29121,39,3
48313,29122,23,3
48314,29123,54,3
48315,29125,70,3
48316,29125,31,3
48317,29125,50,1
48318,29125,27,3
48319,29127,27,3
48320,29127,38,1
48321,29131,32,3
48322,29131,2,1
48323,29132,19,2
48324,29132,70,3
48325,29132,16,1
48326,29132,5,3
48327,29133,1,3
48328,29133,25,3
48329,29134,30,2
48330,29134,18,3
48331,29135,53,2
48332,29136,16,2
48333,29137,68,1
48334,29137,64,2
48335,29137,2,3
48336,29137,27,1
48337,29138,17,1
48338,29142,54,3
48339,29142,50,3
48340,29142,35,2
48341,29142,31,2
48342,29145,70,2
48343,29145,37,2
48344,29145,46,3
48345,29146,5,3
48346,29146,8,2
48347,29146,33,3
48348,29146,64,1
48349,29147,33,1
48350,29149,19,3
48351,29149,47,3
48352,29149,37,2
48353,29150,16,2
48354,29152,46,3
48355,29155,26,2
48356,29155,53,1
48357,29155,65,3
48358,29156,29,2
48359,29157,7,2
48360,29157,32,1
48361,29160,26,3
48362,29160,15,3
48363,29161,47,1
48364,29161,21,2
48365,29161,11,2
48366,29162,7,2
48367,29162,50,3
48368,29162,58,2
48369,29162,17,1
48370,29163,22,1
48371,29164,42,2
48372,29164,15,2
48373,29165,10,3
48374,29165,43,2
48375,29165,66,1
48376,29167,63,1
48377,29167,59,1
48378,29167,35,1
48379,29167,50,2
48380,29168,28,1
48381,29168,37,3
48382,29169,32,2
48383,29169,26,1
48384,29169,43,1
48385,29169,43,1
48386,29170,48,2
48387,29170,19,3
48388,29170,62,2
48389,29172,39,3
48390,29172,7,3
48391,29172,45,1
48392,29172,31,1
48393,29175,52,3
48394,29176,54,2
48395,29176,58,3
48396,29176,57,2
48397,29176,51,1
48398,29179,23,1
48399,29179,19,3
48400,29179,55,3
48401,29179,56,2
48402,29181,52,3
48403,29181,38,3
48404,29181,69,2
48405,29182,14,2
48406,29182,31,2
48407,29182,22,3
48408,29182,6,2
48409,29183,51,1
48410,29183,33,2
48411,29183,10,2
48412,29183,66,3
48413,29185,56,2
48414,29187,5,3
48415,29188,8,3
48416,29195,65,2
48417,29195,9,2
48418,29195,18,1
48419,29196,57,1
48420,29196,9,2
48421,29196,55,2
48422,29199,35,3
48423,29199,58,2
48424,29199,23,1
48425,29201,26,3
48426,29201,21,3
48427,29201,58,2
48428,29201,8,1
48429,29203,57,3
48430,29203,27,2
48431,29205,67,3
48432,29205,11,3
48433,29205,51,1
48434,29207,68,3
48435,29207,41,1
48436,29207,29,2
48437,29207,49,3
48438,29208,2,2
48439,29208,26,2
48440,29208,39,1
48441,29209,15,1
48442,29209,15,2
48443,29211,11,2
48444,29212,12,3
48445,29212,2,2
48446,29214,18,2
48447,29214,25,3
48448,29214,70,3
48449,29215,18,2
48450,29215,58,2
48451,29215,53,2
48452,29215,52,3
48453,29216,29,2
48454,29216,16,3
48455,29216,11,1
48456,29217,70,1
48457,29218,61,2
48458,29219,1,3
48459,29219,69,1
48460,29220,1,2
48461,29220,27,1
48462,29220,22,1
48463,29221,2,1
48464,29222,21,1
48465,29222,59,3
48466,29222,42,3
48467,29223,70,3
48468,29224,41,3
48469,29224,63,1
48470,29225,44,2
48471,29225,37,1
48472,29227,23,1
48473,29227,42,2
48474,29227,46,1
48475,29227,50,2
48476,29228,70,2
48477,29228,31,1
48478,29228,45,3
48479,29228,59,2
48480,29231,48,3
48481,29231,22,2
48482,29231,35,2
48483,29232,67,2
48484,29232,22,1
48485,29232,55,3
48486,29233,2,1
48487,29234,33,1
48488,29234,54,1
48489,29236,32,1
48490,29236,1,1
48491,29238,2,2
48492,29238,29,2
48493,29238,14,2
48494,29238,61,2
48495,29239,46,3
48496,29239,9,2
48497,29239,16,2
48498,29239,14,1
48499,29241,9,2
48500,29241,25,3
48501,29241,33,3
48502,29242,33,2
48503,29242,53,2
48504,29242,5,1
48505,29243,39,1
48506,29243,10,3
48507,29243,16,2
48508,29243,16,3
48509,29244,39,1
48510,29244,21,2
48511,29244,27,3
48512,29244,60,2
48513,29245,58,3
48514,29245,7,1
48515,29245,3,3
48516,29245,67,2
48517,29247,65,2
48518,29247,4,1
48519,29248,63,1
48520,29248,4,1
48521,29249,50,1
48522,29251,10,3
48523,29252,40,1
48524,29252,49,2
48525,29252,12,1
48526,29252,32,1
48527,29253,7,3
48528,29253,29,2
48529,29254,36,3
48530,29255,35,3
48531,29255,20,3
48532,29255,41,2
48533,29256,4,1
48534,29257,40,1
48535,29257,23,1
48536,29257,14,1
48537,29259,40,1
48538,29259,48,1
48539,29259,34,2
48540,29259,23,1
48541,29261,9,1
48542,29261,36,3
48543,29261,20,3
48544,29261,68,2
48545,29264,58,3
48546,29266,21,2
48547,29267,36,2
48548,29267,10,1
48549,29268,51,1
48550,29268,45,2
48551,29268,39,2
48552,29268,33,2
48553,29269,69,1
48554,29269,10,1
48555,29269,39,2
48556,29270,31,2
48557,29270,14,3
48558,29270,30,3
48559,29271,69,3
48560,29271,42,2
48561,29271,28,3
48562,29273,60,2
48563,29273,15,2
48564,29273,50,3
48565,29274,45,1
48566,29274,39,2
48567,29274,29,1
48568,29275,16,2
48569,29275,10,2
48570,29275,17,3
48571,29275,62,2
48572,29276,48,1
48573,29276,37,3
48574,29276,56,3
48575,29276,24,1
48576,29277,29,3
48577,29277,22,1
48578,29280,35,1
48579,29280,37,3
48580,29280,24,1
48581,29280,15,1
48582,29281,51,2
48583,29281,61,1
48584,29281,45,3
48585,29281,17,3
48586,29282,52,2
48587,29283,35,2
48588,29285,60,3
48589,29286,28,3
48590,29286,36,1
48591,29286,1,2
48592,29286,37,2
48593,29288,38,1
48594,29288,60,1
48595,29289,49,1
48596,29289,34,2
48597,29289,45,2
48598,29290,58,3
48599,29290,44,1
48600,29290,4,2
48601,29291,4,1
48602,29291,24,3
48603,29291,58,3
48604,29291,26,2
48605,29293,29,2
48606,29295,14,3
48607,29295,41,3
48608,29295,38,3
48609,29296,58,2
48610,29296,45,1
48611,29296,60,2
48612,29296,37,3
48613,29297,11,3
48614,29298,30,3
48615,29298,9,1
48616,29299,52,1
48617,29299,24,3
48618,29299,19,3
48619,29300,23,1
48620,29300,29,2
48621,29300,34,2
48622,29300,59,1
48623,29301,18,2
48624,29301,47,3
48625,29301,62,1
48626,29302,17,2
48627,29302,25,2
48628,29303,33,3
48629,29304,46,1
48630,29304,67,1
48631,29305,57,1
48632,29305,48,2
48633,29305,28,3
48634,29307,51,2
48635,29307,63,1
48636,29307,38,2
48637,29307,42,1
48638,29308,48,1
48639,29308,19,1
48640,29308,34,2
48641,29308,22,3
48642,29310,40,3
48643,29310,61,2
48644,29310,37,1
48645,29310,43,1
48646,29311,34,2
48647,29311,8,2
48648,29311,19,3
48649,29311,21,2
48650,29312,19,2
48651,29312,43,3
48652,29312,61,2
48653,29313,25,2
48654,29313,44,2
48655,29313,19,1
48656,29314,2,1
48657,29314,21,2
48658,29314,45,1
48659,29315,39,2
48660,29315,68,2
48661,29316,33,3
48662,29317,65,2
48663,29318,16,1
48664,29318,4,2
48665,29320,55,3
48666,29320,56,3
48667,29321,47,2
48668,29321,46,3
48669,29321,60,1
48670,29324,52,2
48671,29324,27,2
48672,29324,29,3
48673,29325,62,2
48674,29325,2,2
48675,29326,61,3
48676,29326,58,3
48677,29326,34,3
48678,29326,27,2
48679,29327,3,3
48680,29327,39,2
48681,29327,48,2
48682,29327,55,3
48683,29328,22,3
48684,29328,41,2
48685,29331,26,1
48686,29331,5,1
48687,29331,7,3
48688,29331,3,1
48689,29332,26,1
48690,29332,53,1
48691,29332,12,3
48692,29333,61,3
48693,29333,22,1
48694,29333,50,3
48695,29333,29,1
48696,29336,17,1
48697,29336,68,1
48698,29337,40,1
48699,29337,67,3
48700,29337,29,1
48701,29337,17,3
48702,29338,49,1
48703,29338,43,1
48704,29338,42,2
48705,29339,58,1
48706,29344,38,1
48707,29344,27,3
48708,29347,65,1
48709,29349,56,2
48710,29349,15,2
48711,29350,27,2
48712,29350,52,2
48713,29350,5,3
48714,29351,11,1
48715,29351,57,3
48716,29352,63,2
48717,29352,38,1
48718,29354,15,2
48719,29355,38,2
48720,29355,18,3
48721,29356,30,1
48722,29356,64,2
48723,29356,30,3
48724,29356,52,2
48725,29357,33,1
48726,29357,4,2
48727,29357,26,2
48728,29357,46,2
48729,29361,58,1
48730,29361,27,3
48731,29361,32,1
48732,29362,49,3
48733,29362,11,1
48734,29362,3,3
48735,29362,62,1
48736,29364,12,1
48737,29364,52,3
48738,29364,34,1
48739,29365,56,2
48740,29365,48,2
48741,29366,69,3
48742,29366,50,2
48743,29366,29,1
48744,29366,57,3
48745,29367,61,2
48746,29367,10,1
48747,29367,33,2
48748,29368,2,3
48749,29369,4,1
48750,29370,38,1
48751,29370,65,2
48752,29370,34,2
48753,29370,26,2
48754,29371,46,1
48755,29373,48,2
48756,29373,52,1
48757,29373,2,1
48758,29373,28,2
48759,29374,24,2
48760,29375,23,3
48761,29376,60,2
48762,29378,60,3
48763,29378,4,3
48764,29379,2,1
48765,29379,50,2
48766,29379,35,2
48767,29379,2,3
48768,29380,64,2
48769,29381,40,3
48770,29382,55,2
48771,29382,34,3
48772,29382,55,3
48773,29382,60,1
48774,29383,17,2
48775,29384,40,1
48776,29385,35,3
48777,29385,5,2
48778,29385,9,1
48779,29387,60,3
48780,29387,59,2
48781,29387,58,1
48782,29387,33,2
48783,29388,52,2
48784,29391,4,1
48785,29391,67,1
48786,29391,30,3
48787,29391,66,2
48788,29392,14,1
48789,29392,69,2
48790,29392,28,3
48791,29396,10,3
48792,29398,32,2
48793,29398,64,1
48794,29398,34,2
48795,29399,49,1
48796,29399,10,1
48797,29400,4,3
48798,29400,54,2
48799,29400,66,3
48800,29402,61,3
48801,29403,53,2
48802,29403,39,2
48803,29403,4,1
48804,29404,11,2
48805,29404,70,2
48806,29404,61,2
48807,29404,41,3
48808,29405,2,3
48809,29407,34,1
48810,29407,12,2
48811,29407,39,3
48812,29407,34,1
48813,29408,38,1
48814,29408,23,3
48815,29408,23,3
48816,29408,44,3
48817,29410,35,3
48818,29411,4,2
48819,29411,25,2
48820,29411,24,3
48821,29411,18,3
48822,29412,45,2
48823,29412,1,2
48824,29413,30,3
48825,29415,28,3
48826,29415,36,3
48827,29415,61,1
48828,29416,4,2
48829,29417,67,1
48830,29418,21,1
48831,29418,52,1
48832,29418,10,1
48833,29419,49,1
48834,29419,28,1
48835,29419,63,2
48836,29419,57,2
48837,29421,41,2
48838,29421,7,1
48839,29421,16,3
48840,29423,8,3
48841,29423,29,3
48842,29424,32,2
48843,29424,53,1
48844,29424,31,3
48845,29424,5,3
48846,29426,29,1
48847,29428,28,3
48848,29429,65,1
48849,29431,33,1
48850,29431,41,2
48851,29432,66,1
48852,29432,18,2
48853,29434,12,1
48854,29435,50,2
48855,29436,38,3
48856,29436,9,3
48857,29436,58,2
48858,29437,3,1
48859,29437,70,1
48860,29437,2,1
48861,29437,69,2
48862,29439,36,2
48863,29439,48,3
48864,29442,61,3
48865,29444,49,1
48866,29444,60,2
48867,29445,41,3
48868,29445,29,3
48869,29445,69,3
48870,29446,66,1
48871,29446,33,1
48872,29446,23,2
48873,29448,5,3
48874,29448,10,2
48875,29448,3,3
48876,29448,37,1
48877,29449,69,1
48878,29449,70,3
48879,29449,44,3
48880,29449,36,1
